@relation AdultData-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement

@attribute age numeric
@attribute workclass numeric
@attribute fnlwgt numeric
@attribute education numeric
@attribute education-num numeric
@attribute marital-status numeric
@attribute occupation numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country numeric
@attribute income_label {0,1}

@data
34,3,249948,16,10,1,8,2,5,1,0,0,34,40,0
62,3,132917,16,10,3,14,1,3,2,0,0,20,40,0
17,3,234780,12,9,5,5,4,3,2,0,0,40,40,0
61,3,411652,3,8,3,3,1,5,2,0,0,40,27,0
30,6,137613,13,14,3,10,1,2,2,0,0,17,37,0
41,3,394669,10,13,5,10,2,5,1,0,1741,40,40,0
39,6,122011,13,14,3,10,6,5,1,5178,0,38,40,1
33,3,248584,16,10,3,8,1,5,2,0,0,50,40,0
43,3,172364,12,9,6,4,2,5,1,0,0,48,40,0
42,3,254773,10,13,3,4,6,3,1,0,0,50,40,1
46,3,383384,12,9,3,10,1,5,2,0,0,40,40,0
70,4,243436,7,5,1,12,2,5,2,0,0,45,40,0
34,3,111415,12,9,3,12,1,5,2,0,0,70,40,0
24,5,143062,12,9,5,8,4,5,2,0,0,30,40,0
34,3,56026,12,9,3,5,1,5,2,0,0,60,40,1
55,3,359972,10,13,3,4,1,5,2,0,1887,40,40,1
31,3,414525,3,8,5,5,2,3,2,0,0,60,40,0
61,3,270056,12,9,1,1,2,2,1,0,0,40,25,0
70,1,163003,12,9,3,1,1,3,2,0,0,40,40,0
55,6,256335,10,13,1,4,5,3,2,0,0,40,40,0
54,2,186884,16,10,3,14,1,3,2,0,0,30,40,0
23,3,250037,16,10,5,5,2,5,1,0,0,50,40,0
54,6,137065,11,16,5,4,2,5,1,0,0,40,40,1
24,3,417668,10,13,5,10,4,5,2,0,0,20,40,0
38,5,190023,12,9,3,14,1,5,2,0,0,40,40,1
38,3,680390,12,9,1,1,5,5,1,0,0,20,40,0
42,3,99373,12,9,1,7,2,5,1,0,0,40,40,0
45,2,144940,13,14,1,10,5,3,1,0,0,40,40,0
57,5,118806,4,2,7,3,3,5,1,0,1602,45,4,0
36,3,365739,12,9,5,7,2,5,2,0,0,40,40,0
38,5,342635,10,13,3,10,1,5,2,0,0,70,40,0
46,3,229737,10,13,3,12,1,5,2,0,0,50,20,1
35,3,22055,16,10,3,10,1,1,2,0,0,60,40,0
37,5,286146,12,9,4,8,5,3,1,0,0,40,40,0
32,3,118161,12,9,3,11,1,5,2,0,0,40,40,0
36,3,321733,10,13,1,4,2,5,2,0,1741,40,40,0
38,3,617898,10,13,3,5,1,5,2,0,0,50,40,0
56,3,235826,12,9,3,3,1,5,2,5013,0,40,40,0
32,3,159442,15,15,5,12,2,5,1,13550,0,50,40,1
55,5,170166,10,13,3,4,6,5,1,0,0,25,40,0
49,3,110243,10,13,3,4,1,5,2,0,0,45,40,1
40,3,168071,12,9,5,3,4,5,2,0,0,28,40,0
29,3,132686,12,9,1,7,5,5,2,0,0,40,40,0
23,3,183945,16,10,5,1,2,5,1,0,0,60,40,0
24,3,259510,10,13,3,10,1,5,2,5013,0,30,40,0
32,6,443546,12,9,3,11,1,5,2,0,0,45,40,0
26,3,118497,12,9,3,14,1,5,2,0,0,50,40,0
54,3,98535,10,13,3,4,1,5,2,0,0,40,40,1
42,1,141459,12,9,6,8,3,3,1,0,0,40,40,0
32,1,115066,12,9,3,13,1,5,2,0,0,40,40,0
29,3,79481,16,10,5,13,2,5,1,0,0,40,40,0
54,3,143822,16,10,3,3,1,5,2,0,0,45,40,1
62,3,232308,10,13,3,4,1,5,2,0,0,40,40,1
20,3,170800,16,10,5,1,4,5,1,0,0,15,40,0
21,2,218445,16,10,5,1,4,5,1,0,0,40,27,0
25,3,109009,2,7,3,3,1,5,2,0,0,40,40,0
21,3,100462,9,11,5,4,4,5,1,2174,0,60,40,0
48,3,349986,9,11,4,10,2,5,2,0,0,40,40,0
64,3,133166,12,9,3,4,1,5,2,0,0,5,40,0
33,3,262439,12,9,3,1,6,5,1,0,0,35,40,1
36,3,107125,12,9,3,13,1,5,2,0,0,50,40,0
40,3,190122,16,10,6,1,2,5,1,0,0,40,40,0
35,5,308874,12,9,5,3,2,3,2,0,0,40,40,0
40,3,220460,12,9,5,3,2,5,2,0,0,40,2,0
31,3,189759,13,14,3,12,1,5,2,0,0,40,40,1
35,2,195516,12,9,1,4,2,5,2,0,0,40,40,0
46,5,328216,15,15,3,10,1,5,2,0,0,45,40,1
43,3,96102,13,14,4,4,2,5,2,0,0,50,40,0
32,3,430175,12,9,1,3,3,3,1,0,0,50,40,0
49,4,44671,8,12,3,3,1,5,2,0,0,40,40,1
56,6,110257,12,9,3,1,1,5,2,0,0,40,40,0
25,3,175540,12,9,5,1,2,5,2,0,0,50,40,0
28,3,69107,12,9,3,6,1,3,2,0,0,40,40,0
58,3,106546,12,9,1,1,5,5,1,2174,0,40,40,0
23,3,344278,16,10,1,4,5,5,1,0,0,25,40,0
32,3,176992,1,6,5,3,5,5,2,0,0,40,40,0
47,4,186410,15,15,5,8,2,5,2,0,0,60,40,1
43,3,117728,12,9,3,3,1,5,2,0,0,44,40,0
23,3,206129,9,11,5,3,5,3,1,0,0,40,40,0
37,5,607848,10,13,3,13,1,5,2,0,0,40,40,1
63,3,71800,6,4,7,8,2,5,1,0,0,41,40,0
54,2,135840,1,6,3,11,1,5,2,0,0,45,40,0
27,3,216481,10,13,5,10,2,5,1,0,0,40,40,0
35,5,256992,5,3,3,8,6,5,1,0,0,15,27,0
24,3,500509,12,9,5,8,4,3,2,0,0,40,40,0
32,3,194426,10,13,3,13,1,5,2,15024,0,40,40,1
32,3,116138,13,14,5,13,2,2,2,0,0,11,37,0
58,3,206532,12,9,3,3,1,5,2,0,0,50,40,0
40,3,179508,12,9,3,7,1,5,2,0,0,55,40,0
33,3,205152,9,11,5,4,2,5,2,0,0,55,40,1
26,5,219897,13,14,5,10,2,5,1,0,0,50,40,0
45,2,167334,13,14,5,10,2,5,2,0,0,50,40,1
42,5,103980,9,11,3,10,1,5,2,0,0,50,40,0
45,3,81132,16,10,3,3,3,2,2,0,0,40,31,0
48,3,278530,12,9,1,3,5,5,2,0,0,40,40,0
32,3,163604,13,14,5,10,2,5,1,0,0,20,40,0
62,2,151369,12,9,5,3,2,5,2,0,0,40,40,0
31,2,58624,12,9,5,14,4,5,2,0,0,40,40,0
44,3,300528,2,7,3,1,1,5,2,0,0,40,40,1
28,3,339372,16,10,5,12,2,5,2,0,0,40,40,0
24,3,117167,16,10,5,8,2,5,1,0,0,53,40,0
58,3,147989,12,9,3,14,1,5,2,0,0,40,40,1
33,3,102821,3,8,3,11,1,5,2,0,0,40,40,0
41,3,32121,12,9,3,7,1,5,2,0,0,40,40,1
60,6,136939,16,10,3,14,1,5,2,0,0,40,40,0
46,5,199596,16,10,1,4,5,5,1,0,0,50,40,0
40,3,173321,12,9,3,8,6,3,1,0,0,32,40,0
33,5,127894,15,15,3,10,1,5,2,0,0,60,40,1
26,3,192262,10,13,5,12,4,5,2,0,0,45,40,0
21,3,27162,16,10,5,8,4,5,1,0,0,16,40,0
70,3,405362,6,4,7,8,5,3,1,0,0,38,40,0
59,3,316027,12,9,3,8,1,5,2,0,0,45,5,0
25,3,164229,12,9,1,8,2,5,2,2597,0,40,40,0
20,3,181675,12,9,5,8,2,5,2,0,0,40,40,0
30,3,80625,10,13,5,4,2,5,2,0,0,40,40,0
56,3,142182,9,11,3,3,1,5,2,0,0,45,40,1
53,3,156612,3,8,1,14,2,5,1,0,0,40,40,0
38,3,33887,12,9,5,7,3,5,2,0,0,40,40,0
45,3,185437,8,12,1,3,2,5,1,0,0,55,40,0
60,5,282660,6,4,3,3,1,5,2,0,0,40,40,0
36,3,248445,12,9,6,14,3,5,2,0,0,60,27,0
30,3,204704,10,13,5,4,5,5,1,0,0,45,40,1
19,3,372483,16,10,5,8,3,3,2,0,0,35,40,0
51,4,166386,10,13,3,4,6,2,1,0,0,35,37,0
52,3,146567,12,9,1,7,2,3,2,14344,0,40,40,1
22,3,160120,1,6,5,14,4,2,2,0,0,30,40,0
20,3,369677,1,6,6,12,2,5,1,0,0,36,40,0
49,5,117634,16,10,7,3,5,5,1,0,0,30,40,0
29,3,420054,12,9,3,7,1,5,2,0,0,40,40,0
35,3,115792,10,13,3,10,1,5,2,0,0,55,40,0
18,3,115630,2,7,5,1,4,3,2,0,0,20,40,0
42,3,269028,11,16,3,10,1,5,2,0,0,40,10,0
38,1,325538,15,15,3,10,1,5,2,0,0,50,40,1
36,3,183279,12,9,3,3,1,5,2,0,0,40,40,0
50,1,343014,16,10,3,4,1,3,2,0,0,40,40,0
48,3,240629,12,9,1,14,2,5,2,0,0,65,40,0
29,3,85572,10,13,3,4,6,5,1,0,0,42,40,1
32,3,101283,12,9,5,6,2,5,1,0,0,35,40,0
37,3,61778,10,13,5,5,2,5,2,0,0,30,40,0
33,3,121488,10,13,5,12,2,5,1,0,0,40,40,0
21,3,294295,12,9,5,1,5,5,2,0,0,40,40,0
49,2,107231,12,9,3,3,1,5,2,0,2002,40,40,0
48,3,79646,2,7,3,5,1,5,2,0,0,50,40,0
40,3,102606,13,14,3,4,1,5,2,0,0,40,40,1
34,3,849857,12,9,3,3,1,5,2,0,0,40,28,0
59,4,146477,15,15,3,10,1,5,2,0,0,40,40,1
58,5,140729,10,13,3,5,1,5,2,0,0,35,40,0
32,3,309513,8,12,3,3,1,5,2,0,0,40,40,0
77,3,235775,12,9,3,8,1,5,2,0,0,25,5,0
36,3,321760,10,13,5,1,2,5,1,0,0,17,40,0
28,6,52636,13,14,3,4,1,5,2,0,0,40,40,0
32,3,152109,12,9,3,3,1,5,2,0,0,48,40,0
64,5,149698,15,15,3,10,1,5,2,0,0,40,40,1
82,5,71438,12,9,3,5,1,5,2,0,0,20,40,0
22,3,347530,12,9,6,8,5,3,1,0,0,35,40,0
44,3,236746,13,14,1,4,2,5,2,10520,0,45,40,1
42,3,37937,9,11,3,8,1,5,2,0,0,45,40,0
27,3,160731,10,13,3,10,1,5,2,0,0,40,40,0
35,3,186009,12,9,3,3,1,5,2,0,0,40,40,1
27,3,86681,10,13,5,8,2,5,1,0,0,40,40,0
29,3,285419,3,8,5,13,2,5,2,0,0,40,40,0
17,3,142964,2,7,5,8,4,5,2,0,0,20,40,0
56,3,201822,6,4,3,6,1,5,2,0,2002,40,40,0
50,1,36489,16,10,1,4,5,5,2,0,0,40,40,0
58,3,224854,12,9,5,1,2,5,1,0,0,40,40,0
47,3,115358,12,9,1,7,2,3,1,0,0,40,40,0
36,3,531055,12,9,3,3,1,5,2,0,1902,48,40,1
50,3,162327,16,10,3,6,1,5,2,0,0,50,40,0
54,1,439608,16,10,1,1,2,5,1,0,0,40,40,0
30,3,63910,12,9,3,12,4,2,1,0,0,40,40,0
41,3,203761,10,13,3,10,1,5,2,0,0,40,40,1
46,3,471990,12,9,3,14,1,3,2,0,0,46,40,1
32,3,176253,16,10,1,4,2,3,2,0,0,40,40,0
28,1,42003,16,10,3,1,1,5,2,0,0,40,40,1
18,3,329054,2,7,5,1,4,5,1,0,0,15,40,0
43,2,143828,13,14,1,10,5,3,1,9562,0,40,40,1
28,3,104024,16,10,5,12,3,5,1,0,0,40,40,0
27,3,164170,10,13,5,13,5,2,1,0,0,20,31,0
27,3,211570,2,7,5,6,3,3,2,0,0,40,40,0
44,3,378251,12,9,3,1,6,5,1,0,0,38,40,0
32,3,192565,12,9,3,7,1,5,2,0,0,40,40,0
23,3,129767,16,10,5,1,2,5,1,0,1721,40,40,0
55,3,89182,3,8,1,7,2,5,1,0,0,40,23,0
38,3,809585,10,13,3,12,1,5,2,0,0,40,40,1
40,3,178417,12,9,3,3,1,5,2,0,0,35,40,0
37,3,112660,7,5,1,3,4,5,2,0,0,35,40,0
32,3,183356,12,9,5,3,4,5,2,0,0,40,40,0
50,3,121411,3,8,1,14,2,5,2,0,0,40,40,0
24,3,149457,16,10,5,1,5,5,1,0,0,40,40,0
48,1,96854,16,10,5,1,2,5,2,0,0,30,40,0
39,2,113253,10,13,3,10,6,5,1,0,0,50,40,1
28,5,191027,12,9,1,5,2,5,2,0,0,40,40,0
54,1,392502,16,10,3,10,1,5,2,0,0,40,40,1
42,5,170721,12,9,3,3,1,5,2,0,2002,40,40,0
50,3,240612,12,9,4,4,5,5,1,0,0,10,40,0
59,3,308118,8,12,7,4,2,5,1,0,0,40,40,1
38,6,134069,13,14,3,4,1,5,2,7298,0,60,40,1
64,4,185912,15,15,3,10,1,5,2,99999,0,35,40,1
26,3,139116,16,10,5,8,4,3,1,0,0,50,40,0
25,3,157900,16,10,6,1,5,5,1,0,0,40,40,0
43,4,260960,10,13,1,5,2,5,2,0,0,35,40,0
57,3,266189,12,9,1,1,5,5,1,0,0,42,40,0
32,6,198211,16,10,5,1,2,5,2,0,0,38,40,0
23,3,175183,16,10,5,1,2,5,1,0,0,40,40,0
47,3,178341,1,6,3,7,1,5,2,0,0,46,40,1
41,3,421871,12,9,3,3,1,3,2,0,0,40,40,1
26,3,182178,16,10,3,3,1,5,2,2829,0,40,40,0
30,1,73514,10,13,5,4,3,2,1,0,0,45,40,0
33,3,91666,3,8,1,4,2,5,2,0,0,40,40,0
36,6,340091,11,16,3,10,6,5,1,0,0,36,40,1
36,3,237943,10,13,3,10,1,5,2,0,1977,45,40,1
20,6,125165,16,10,5,1,4,5,1,0,0,25,40,0
17,3,401198,2,7,5,12,4,5,1,0,0,15,40,0
25,3,112847,12,9,3,14,4,4,2,0,0,40,40,0
21,3,143604,12,9,5,1,4,5,1,0,0,40,40,0
34,3,386877,12,9,3,7,1,3,2,0,0,40,40,0
25,3,34541,9,11,5,10,2,5,1,0,0,36,2,0
17,3,225507,2,7,5,6,2,3,1,0,0,15,40,0
34,3,265807,12,9,3,14,1,5,2,0,2051,55,40,0
19,3,170800,16,10,5,8,4,5,2,0,0,20,40,0
41,3,121718,9,11,3,13,1,5,2,0,1848,48,40,1
58,3,51662,1,6,3,8,6,5,1,0,0,8,40,0
35,3,150057,16,10,3,4,1,5,2,0,0,40,40,1
20,6,126822,16,10,5,10,4,5,1,0,0,15,40,0
32,3,154087,12,9,3,4,1,5,2,0,0,40,40,0
31,3,198069,12,9,5,8,4,5,2,0,0,24,40,0
33,3,209101,12,9,5,1,2,5,2,0,0,40,40,0
34,3,193565,2,7,3,3,1,5,2,0,0,40,40,0
41,5,196001,12,9,3,8,6,5,1,0,0,20,40,0
23,4,201682,10,13,5,1,4,5,1,0,0,35,40,0
41,3,174201,12,9,1,6,5,5,2,0,0,40,40,0
36,3,284166,12,9,5,12,5,5,2,0,0,60,40,1
38,3,239755,2,7,1,3,2,5,2,0,0,40,40,0
29,3,113464,12,9,5,14,3,4,2,0,0,40,6,0
24,3,382146,16,10,5,10,2,3,2,0,0,40,40,0
19,3,199480,1,6,5,6,4,5,2,0,0,25,40,0
46,2,207677,10,13,3,11,1,5,2,0,0,40,40,1
39,4,216473,10,13,3,4,1,5,2,0,0,60,40,1
39,3,172855,12,9,1,1,5,3,1,0,0,40,40,0
45,3,189890,8,12,1,10,5,5,1,5455,0,38,40,0
31,3,191276,9,11,1,6,5,5,1,0,0,40,40,0
53,5,101017,12,9,3,4,1,5,2,0,0,35,40,0
62,3,57970,6,4,1,6,2,5,2,0,0,40,40,0
33,3,44392,12,9,1,6,4,5,2,0,0,20,40,0
35,3,182898,12,9,5,1,2,5,2,8614,0,40,40,1
51,6,226885,12,9,5,14,2,5,2,0,0,40,40,0
21,3,38772,16,10,5,12,4,5,2,0,0,20,40,0
67,5,106143,11,16,3,12,1,5,2,20051,0,40,40,1
35,3,241001,12,9,3,7,1,5,2,0,0,44,40,0
61,3,84587,9,11,3,3,1,2,2,0,0,40,40,1
35,3,330664,16,10,5,12,2,5,2,0,0,40,40,0
50,3,269095,12,9,1,1,2,5,1,0,0,40,40,0
44,3,320984,10,13,3,12,1,5,2,0,0,60,40,1
30,3,112263,2,7,1,6,4,5,2,0,0,40,40,0
29,3,130620,16,10,4,12,4,2,1,0,0,26,20,0
26,3,293690,10,13,3,3,1,5,2,0,0,58,40,1
67,3,212705,13,14,4,4,2,5,2,0,0,55,40,1
58,5,216824,12,9,3,5,1,2,2,0,0,30,40,0
25,3,242700,16,10,5,14,2,5,2,10520,0,50,40,1
24,3,29810,16,10,5,10,4,5,1,0,0,40,40,0
72,3,156310,1,6,3,8,1,5,2,2414,0,12,40,0
43,3,174575,10,13,1,4,2,5,2,0,1564,45,40,1
32,1,148138,10,13,3,10,1,2,2,0,2002,40,21,0
22,1,100345,12,9,5,6,4,5,2,0,0,43,40,0
51,3,139347,12,9,3,1,6,5,1,7688,0,40,40,1
44,4,133060,16,10,1,7,2,5,2,0,0,60,40,0
36,3,156667,10,13,3,10,1,5,2,0,1902,50,40,1
36,3,237943,13,14,3,4,1,5,2,15024,0,50,40,1
55,3,381965,10,13,3,3,3,5,2,0,0,40,40,0
30,3,207253,9,11,3,3,1,5,2,0,0,40,9,0
54,2,286342,13,14,5,10,2,5,1,0,0,32,40,1
30,3,270577,12,9,6,1,5,5,1,0,0,40,40,0
25,3,120450,12,9,5,8,2,5,2,0,0,40,40,0
39,3,348960,12,9,3,6,1,5,2,0,0,40,40,0
61,3,99784,13,14,7,10,2,5,1,0,0,40,40,1
66,3,269665,12,9,7,4,2,5,1,0,0,25,40,0
43,3,271807,16,10,1,3,2,5,2,0,0,40,40,0
36,3,151835,12,9,3,8,1,5,2,0,0,60,40,1
32,3,286689,8,12,3,13,1,5,2,0,0,42,40,1
35,2,102938,12,9,3,8,1,5,2,0,0,40,40,0
41,3,115932,16,10,3,4,1,5,2,99999,0,50,40,1
28,5,200515,16,10,3,3,1,5,2,0,0,40,40,0
22,3,207782,8,12,5,6,4,5,2,0,0,20,40,0
43,6,41834,12,9,3,14,1,5,2,0,0,38,40,1
47,5,160131,16,10,1,3,2,5,2,0,0,40,40,0
74,3,211075,12,9,3,8,1,5,2,0,0,30,40,0
54,1,33863,12,9,3,1,1,5,2,0,0,40,40,1
37,3,208391,16,10,3,14,1,5,2,0,0,40,40,1
31,3,118966,12,9,5,3,4,5,2,0,0,18,40,0
44,3,175485,10,13,3,3,1,5,2,0,0,12,40,0
42,3,226902,10,13,3,13,1,5,2,0,0,45,40,1
29,3,199499,9,11,5,8,2,3,2,0,0,40,40,0
31,3,651396,12,9,5,12,4,5,1,0,1594,30,40,0
32,3,144064,10,13,5,13,2,5,2,0,0,40,40,0
38,5,93206,10,13,3,4,1,2,2,0,1902,65,40,1
69,2,32287,1,6,3,14,1,5,2,0,0,25,40,0
41,3,101739,8,12,3,4,6,5,1,0,0,50,40,1
41,3,317539,16,10,3,3,1,3,2,0,0,40,40,0
42,3,29702,1,6,3,7,1,5,2,0,0,40,40,0
23,3,224059,12,9,3,7,1,5,2,0,0,40,40,0
23,3,240398,10,13,5,12,2,3,2,0,0,15,40,0
33,1,78307,10,13,3,10,1,5,2,0,0,40,40,0
41,3,197919,12,9,3,1,6,5,1,0,0,60,40,0
44,3,57233,16,10,3,10,1,5,2,0,0,45,40,0
23,2,282579,9,11,1,13,2,5,2,0,0,56,40,0
17,3,102726,3,8,5,8,4,5,2,0,0,16,40,0
18,3,186909,16,10,5,8,4,5,1,0,0,16,40,0
53,5,88506,10,13,3,10,1,5,2,0,0,40,40,0
21,3,234108,16,10,5,6,4,5,2,0,0,40,40,0
51,2,548361,10,13,3,10,1,5,2,0,0,26,40,0
31,3,111363,10,13,5,4,2,5,2,0,0,40,40,0
32,6,213389,16,10,1,11,5,5,1,0,1726,38,40,0
45,3,174533,16,10,3,14,1,5,2,7298,0,50,40,1
37,3,172846,16,10,3,12,1,5,2,0,0,45,40,1
41,5,144594,6,4,3,3,1,5,2,0,2179,40,40,0
45,3,252079,16,10,3,10,1,5,2,0,0,50,40,1
39,3,167728,10,13,3,4,1,5,2,0,0,40,40,1
66,3,350498,16,10,3,14,1,5,2,0,1258,20,40,0
56,5,125147,1,6,3,14,1,5,2,0,0,60,40,0
50,3,164198,8,12,3,6,1,3,2,15024,0,45,40,1
57,3,130714,4,2,3,6,1,5,2,0,0,22,40,0
39,3,114251,12,9,3,3,1,5,2,0,0,40,40,1
68,5,198554,16,10,1,14,2,5,1,0,0,20,40,0
35,3,180342,12,9,3,3,1,5,2,0,0,40,40,0
37,5,137314,12,9,3,4,1,5,2,0,0,60,40,0
20,3,247564,12,9,5,6,4,5,2,0,0,35,40,0
40,3,143069,12,9,3,7,1,5,2,0,0,40,40,0
72,3,56559,12,9,3,12,1,5,2,0,0,12,40,0
21,3,25505,9,11,5,1,5,3,1,0,0,35,40,0
22,3,181313,9,11,5,8,2,5,1,0,0,30,40,0
21,3,222490,9,11,5,1,4,5,1,0,0,40,40,0
56,3,104842,10,13,1,10,5,3,1,0,0,50,15,0
39,5,190023,10,13,3,12,1,5,2,0,0,60,40,0
70,4,272896,11,16,3,4,1,5,2,0,0,40,40,1
37,3,190105,12,9,5,1,4,5,1,0,0,55,40,0
48,3,207946,12,9,1,1,5,5,1,0,0,52,40,0
31,3,19302,8,12,5,1,2,5,2,2202,0,38,40,0
43,3,102025,13,14,3,10,1,4,2,0,0,50,40,0
33,3,290763,16,10,5,12,2,5,1,0,0,40,40,0
34,3,46144,16,10,1,6,5,5,1,0,0,40,40,0
46,3,58126,12,9,3,3,1,5,2,0,0,40,40,0
46,3,271828,12,9,3,3,1,5,2,0,0,40,40,1
39,2,86551,12,9,1,3,2,5,2,0,1876,40,40,0
40,1,121012,10,13,3,1,1,5,2,7298,0,48,40,1
62,3,97017,16,10,3,3,1,5,2,0,0,45,40,0
25,4,90752,10,13,5,12,2,5,1,0,0,50,40,0
42,3,317078,12,9,1,7,2,3,2,0,0,40,40,0
22,3,124454,16,10,5,12,2,5,2,0,0,30,40,0
39,5,274683,16,10,3,12,1,5,2,7688,0,50,40,1
28,3,188711,10,13,5,14,5,5,2,0,0,20,40,0
24,3,308205,16,10,5,4,4,5,2,0,0,40,40,0
38,3,247111,12,9,3,13,1,5,2,0,0,40,40,1
43,3,180599,15,15,3,10,1,5,2,15024,0,60,40,1
54,3,234938,12,9,3,12,1,5,2,4064,0,55,40,0
47,3,181342,12,9,3,6,6,3,1,0,0,40,40,0
49,4,213354,13,14,6,4,2,5,2,0,0,70,40,1
34,3,101510,10,13,1,12,2,5,1,0,0,50,40,1
33,6,156015,10,13,3,4,1,5,2,0,0,40,40,1
51,1,306784,12,9,3,3,1,5,2,4386,0,40,40,1
64,6,201293,12,9,7,1,2,5,1,0,0,38,40,0
50,3,168212,13,14,3,3,1,5,2,0,1902,45,40,1
35,3,148903,12,9,3,8,6,5,1,0,0,16,40,1
60,4,105339,10,13,3,4,1,5,2,7298,0,60,40,1
19,5,285263,7,5,5,10,2,5,2,0,0,35,27,0
46,3,178829,13,14,4,4,2,5,2,0,0,70,40,1
31,3,123430,2,7,3,5,1,5,2,0,0,65,27,0
53,2,283602,13,14,3,10,6,5,1,15024,0,40,40,1
61,5,140300,12,9,5,12,2,5,1,0,0,44,40,0
41,5,89942,12,9,1,12,2,5,2,3674,0,45,40,0
25,3,218667,5,3,3,6,4,5,2,0,0,40,40,0
26,3,94392,2,7,6,8,5,5,1,0,0,20,40,0
43,3,195258,12,9,3,1,1,5,2,0,0,40,40,1
46,2,267588,10,13,3,10,6,5,1,0,0,70,40,0
21,3,176178,16,10,5,12,4,5,1,0,0,16,40,0
32,3,379412,16,10,5,3,4,5,2,0,0,40,40,0
44,4,320984,16,10,3,12,1,5,2,5178,0,60,40,1
35,3,63921,12,9,3,7,1,5,2,0,0,40,40,0
61,4,187124,12,9,3,4,1,5,2,0,0,20,40,1
42,3,173628,10,13,3,4,1,5,2,0,0,40,40,1
28,3,160981,16,10,5,1,2,5,1,0,0,52,40,0
47,3,142719,12,9,3,7,1,5,2,0,0,40,40,0
50,3,204447,13,14,3,4,1,5,2,15024,0,65,40,1
60,5,33717,2,7,3,5,1,5,2,0,0,50,40,0
38,3,40077,12,9,3,3,1,5,2,0,0,50,40,1
20,3,129240,16,10,5,1,4,5,1,0,0,20,40,0
41,3,262038,5,3,4,5,2,5,2,0,0,35,27,0
39,3,347434,7,5,3,6,1,5,2,0,0,43,27,0
60,3,156616,12,9,7,8,5,3,1,0,0,40,40,0
37,3,219141,2,7,3,6,1,3,2,7688,0,40,40,1
37,3,70240,12,9,5,8,4,2,1,0,0,40,31,0
57,3,107443,4,2,3,6,1,5,2,0,0,40,33,0
65,3,330144,16,10,3,4,1,5,2,0,0,40,40,0
50,3,182907,12,9,5,6,4,5,2,0,0,25,40,0
35,3,119272,10,13,3,4,1,5,2,0,0,55,40,1
18,3,89478,16,10,5,12,4,5,1,0,0,20,40,0
53,2,248834,10,13,3,10,6,5,1,0,0,50,40,1
29,3,148550,12,9,3,3,1,5,2,0,0,40,40,0
31,3,185528,16,10,1,12,4,5,1,0,0,35,40,0
21,3,227986,12,9,5,7,5,5,1,0,0,40,40,0
35,6,197495,16,10,1,4,2,3,1,0,0,40,40,0
28,3,47907,10,13,5,1,2,5,1,0,0,40,40,0
25,3,199224,10,13,3,10,1,5,2,0,0,45,40,1
19,3,292590,12,9,3,12,3,5,1,0,0,25,40,0
19,3,269657,16,10,5,12,2,5,1,0,0,35,40,0
41,5,200574,15,15,3,10,1,5,2,0,1977,60,40,1
23,1,55465,16,10,5,6,2,5,2,0,0,40,40,0
28,3,36601,16,10,5,8,5,5,1,0,0,35,40,0
33,3,238002,7,5,3,14,3,5,2,0,0,40,27,0
37,3,184556,16,10,1,13,5,5,1,0,0,40,40,0
20,3,387779,2,7,5,14,4,5,2,0,0,15,40,0
27,3,85251,16,10,3,14,1,5,2,0,0,45,40,0
21,3,140764,12,9,5,1,3,5,1,0,0,45,40,0
21,3,177526,16,10,5,8,4,5,2,0,0,40,40,0
43,3,163985,12,9,3,3,1,5,2,0,0,40,40,0
55,4,257216,13,14,7,12,2,5,1,0,0,40,40,0
46,3,154430,13,14,1,4,2,5,1,0,0,50,40,1
26,3,151810,1,6,5,5,2,3,2,0,0,40,40,0
50,3,213296,16,10,3,3,1,5,2,0,0,48,40,1
58,5,310014,10,13,3,5,1,5,2,0,0,25,40,0
28,5,226198,12,9,1,4,2,5,1,0,0,40,40,0
28,3,496526,12,9,5,1,2,5,1,0,0,40,40,0
67,3,89346,10,13,3,10,1,5,2,0,0,40,40,1
88,3,68539,16,10,1,1,5,5,1,0,0,40,40,0
38,3,184655,12,9,3,3,1,5,2,0,1740,48,40,0
27,3,207611,10,13,5,4,4,5,1,0,0,40,40,0
46,4,98929,10,13,3,12,1,5,2,0,0,52,40,0
26,3,66638,10,13,5,4,2,5,1,0,0,50,40,0
41,3,238355,5,3,3,5,1,5,2,0,0,40,27,0
48,1,215389,12,9,3,14,1,3,2,0,0,40,40,1
25,3,197871,16,10,3,12,1,5,2,0,0,44,40,1
29,3,78261,15,15,5,10,4,5,2,0,0,50,40,0
19,3,206599,16,10,5,1,4,5,1,0,0,16,40,0
55,3,115439,15,15,3,4,1,5,2,99999,0,40,40,1
55,3,198145,10,13,3,10,1,5,2,7298,0,40,40,1
56,3,53366,6,4,1,14,5,5,2,0,0,40,40,0
23,3,449432,16,10,5,1,4,5,2,0,0,40,40,0
48,5,32825,12,9,3,3,1,5,2,0,0,40,40,0
42,5,221172,12,9,1,3,2,5,2,0,0,40,40,0
